2026-04-07 11:20:18 | INFO | Starting method=badge seed=1 device=cuda run_dir=/data1/doyoung/ADV-AL/experiments/set_ADV_main_moreround/cifar10_small_cnn_badge_b100_r20/seed_1 | GPU MB alloc/reserved=0.0/0.0
2026-04-07 11:20:20 | INFO | [Round 0] epoch=5/80 loss=2.1788 acc=20.60 val_acc=nan data_t=0.0097s batch_t=0.0341s epoch_t=00:00.18 lr=0.000990 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:20 | INFO | [Round 0] Epoch 5/80 time=00:00.18 avg=00:00.35 ETA=00:26.18 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:20 | INFO | [Round 0] epoch=6/80 loss=2.1000 acc=24.00 val_acc=nan data_t=0.0140s batch_t=0.0341s epoch_t=00:00.19 lr=0.000986 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:20 | INFO | [Round 0] Epoch 6/80 time=00:00.19 avg=00:00.32 ETA=00:23.90 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:21 | INFO | [Round 0] epoch=7/80 loss=2.0515 acc=25.60 val_acc=nan data_t=0.0127s batch_t=0.0341s epoch_t=00:00.19 lr=0.000981 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:21 | INFO | [Round 0] Epoch 7/80 time=00:00.19 avg=00:00.30 ETA=00:22.16 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:21 | INFO | [Round 0] epoch=8/80 loss=2.0254 acc=23.20 val_acc=nan data_t=0.0145s batch_t=0.0236s epoch_t=00:00.15 lr=0.000976 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:21 | INFO | [Round 0] Epoch 8/80 time=00:00.15 avg=00:00.28 ETA=00:20.50 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:21 | INFO | [Round 0] epoch=9/80 loss=1.9425 acc=27.80 val_acc=nan data_t=0.0132s batch_t=0.0097s epoch_t=00:00.09 lr=0.000969 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:21 | INFO | [Round 0] Epoch 9/80 time=00:00.09 avg=00:00.26 ETA=00:18.69 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:21 | INFO | [Round 0] epoch=10/80 loss=1.9263 acc=28.00 val_acc=nan data_t=0.0132s batch_t=0.0339s epoch_t=00:00.19 lr=0.000962 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:21 | INFO | [Round 0] Epoch 10/80 time=00:00.19 avg=00:00.26 ETA=00:17.91 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:21 | INFO | [Round 0] epoch=11/80 loss=1.8567 acc=31.60 val_acc=nan data_t=0.0063s batch_t=0.0339s epoch_t=00:00.16 lr=0.000955 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:21 | INFO | [Round 0] Epoch 11/80 time=00:00.16 avg=00:00.25 ETA=00:17.06 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:21 | INFO | [Round 0] epoch=12/80 loss=1.8746 acc=29.80 val_acc=nan data_t=0.0063s batch_t=0.0341s epoch_t=00:00.16 lr=0.000946 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:21 | INFO | [Round 0] Epoch 12/80 time=00:00.16 avg=00:00.24 ETA=00:16.32 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:22 | INFO | [Round 0] epoch=13/80 loss=1.8166 acc=32.80 val_acc=nan data_t=0.0124s batch_t=0.0345s epoch_t=00:00.19 lr=0.000937 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:22 | INFO | [Round 0] Epoch 13/80 time=00:00.19 avg=00:00.24 ETA=00:15.82 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:22 | INFO | [Round 0] epoch=14/80 loss=1.7486 acc=33.00 val_acc=nan data_t=0.0097s batch_t=0.0344s epoch_t=00:00.18 lr=0.000927 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:22 | INFO | [Round 0] Epoch 14/80 time=00:00.18 avg=00:00.23 ETA=00:15.30 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:22 | INFO | [Round 0] epoch=15/80 loss=1.7508 acc=35.20 val_acc=nan data_t=0.0095s batch_t=0.0342s epoch_t=00:00.17 lr=0.000917 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:22 | INFO | [Round 0] Epoch 15/80 time=00:00.17 avg=00:00.23 ETA=00:14.82 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:22 | INFO | [Round 0] epoch=16/80 loss=1.7307 acc=35.40 val_acc=nan data_t=0.0060s batch_t=0.0344s epoch_t=00:00.16 lr=0.000905 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:22 | INFO | [Round 0] Epoch 16/80 time=00:00.16 avg=00:00.22 ETA=00:14.33 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:22 | INFO | [Round 0] epoch=17/80 loss=1.6904 acc=36.60 val_acc=nan data_t=0.0064s batch_t=0.0340s epoch_t=00:00.16 lr=0.000894 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:22 | INFO | [Round 0] Epoch 17/80 time=00:00.16 avg=00:00.22 ETA=00:13.87 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:22 | INFO | [Round 0] epoch=18/80 loss=1.6774 acc=38.40 val_acc=nan data_t=0.0112s batch_t=0.0345s epoch_t=00:00.18 lr=0.000881 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:22 | INFO | [Round 0] Epoch 18/80 time=00:00.18 avg=00:00.22 ETA=00:13.52 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:23 | INFO | [Round 0] epoch=19/80 loss=1.6673 acc=36.60 val_acc=nan data_t=0.0138s batch_t=0.0345s epoch_t=00:00.19 lr=0.000868 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:23 | INFO | [Round 0] Epoch 19/80 time=00:00.19 avg=00:00.22 ETA=00:13.23 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:23 | INFO | [Round 0] epoch=20/80 loss=1.6711 acc=36.60 val_acc=nan data_t=0.0065s batch_t=0.0337s epoch_t=00:00.16 lr=0.000855 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:23 | INFO | [Round 0] Epoch 20/80 time=00:00.16 avg=00:00.21 ETA=00:12.84 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:23 | INFO | [Round 0] epoch=21/80 loss=1.6005 acc=41.00 val_acc=nan data_t=0.0094s batch_t=0.0345s epoch_t=00:00.18 lr=0.000841 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:23 | INFO | [Round 0] Epoch 21/80 time=00:00.18 avg=00:00.21 ETA=00:12.52 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:23 | INFO | [Round 0] epoch=22/80 loss=1.5872 acc=39.60 val_acc=nan data_t=0.0070s batch_t=0.0217s epoch_t=00:00.11 lr=0.000826 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:23 | INFO | [Round 0] Epoch 22/80 time=00:00.11 avg=00:00.21 ETA=00:12.05 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:23 | INFO | [Round 0] epoch=23/80 loss=1.5875 acc=41.20 val_acc=nan data_t=0.0100s batch_t=0.0115s epoch_t=00:00.09 lr=0.000811 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:23 | INFO | [Round 0] Epoch 23/80 time=00:00.09 avg=00:00.20 ETA=00:11.54 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:23 | INFO | [Round 0] epoch=24/80 loss=1.5813 acc=40.00 val_acc=nan data_t=0.0070s batch_t=0.0129s epoch_t=00:00.08 lr=0.000796 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:23 | INFO | [Round 0] Epoch 24/80 time=00:00.08 avg=00:00.20 ETA=00:11.05 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:23 | INFO | [Round 0] epoch=25/80 loss=1.5101 acc=42.80 val_acc=nan data_t=0.0092s batch_t=0.0340s epoch_t=00:00.17 lr=0.000780 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:23 | INFO | [Round 0] Epoch 25/80 time=00:00.17 avg=00:00.20 ETA=00:10.80 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:24 | INFO | [Round 0] epoch=26/80 loss=1.5195 acc=45.00 val_acc=nan data_t=0.0065s batch_t=0.0345s epoch_t=00:00.16 lr=0.000764 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:24 | INFO | [Round 0] Epoch 26/80 time=00:00.16 avg=00:00.20 ETA=00:10.54 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:24 | INFO | [Round 0] epoch=27/80 loss=1.5096 acc=44.60 val_acc=nan data_t=0.0139s batch_t=0.0345s epoch_t=00:00.19 lr=0.000747 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:24 | INFO | [Round 0] Epoch 27/80 time=00:00.19 avg=00:00.20 ETA=00:10.34 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:24 | INFO | [Round 0] epoch=28/80 loss=1.5245 acc=44.00 val_acc=nan data_t=0.0140s batch_t=0.0340s epoch_t=00:00.19 lr=0.000730 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:24 | INFO | [Round 0] Epoch 28/80 time=00:00.19 avg=00:00.19 ETA=00:10.14 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:24 | INFO | [Round 0] epoch=29/80 loss=1.4658 acc=46.20 val_acc=nan data_t=0.0132s batch_t=0.0342s epoch_t=00:00.19 lr=0.000712 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:24 | INFO | [Round 0] Epoch 29/80 time=00:00.19 avg=00:00.19 ETA=00:09.94 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:24 | INFO | [Round 0] epoch=30/80 loss=1.4316 acc=46.60 val_acc=nan data_t=0.0102s batch_t=0.0343s epoch_t=00:00.18 lr=0.000694 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:24 | INFO | [Round 0] Epoch 30/80 time=00:00.18 avg=00:00.19 ETA=00:09.71 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:25 | INFO | [Round 0] epoch=31/80 loss=1.4000 acc=49.20 val_acc=nan data_t=0.0125s batch_t=0.0342s epoch_t=00:00.19 lr=0.000676 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:25 | INFO | [Round 0] Epoch 31/80 time=00:00.19 avg=00:00.19 ETA=00:09.51 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:25 | INFO | [Round 0] epoch=32/80 loss=1.3999 acc=48.00 val_acc=nan data_t=0.0127s batch_t=0.0341s epoch_t=00:00.19 lr=0.000658 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:25 | INFO | [Round 0] Epoch 32/80 time=00:00.19 avg=00:00.19 ETA=00:09.30 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:25 | INFO | [Round 0] epoch=33/80 loss=1.4053 acc=47.40 val_acc=nan data_t=0.0092s batch_t=0.0341s epoch_t=00:00.17 lr=0.000639 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:25 | INFO | [Round 0] Epoch 33/80 time=00:00.17 avg=00:00.19 ETA=00:09.08 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:25 | INFO | [Round 0] epoch=34/80 loss=1.3927 acc=49.00 val_acc=nan data_t=0.0094s batch_t=0.0345s epoch_t=00:00.18 lr=0.000621 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:25 | INFO | [Round 0] Epoch 34/80 time=00:00.18 avg=00:00.19 ETA=00:08.86 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:25 | INFO | [Round 0] epoch=35/80 loss=1.3619 acc=50.60 val_acc=nan data_t=0.0102s batch_t=0.0341s epoch_t=00:00.18 lr=0.000602 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:25 | INFO | [Round 0] Epoch 35/80 time=00:00.18 avg=00:00.19 ETA=00:08.65 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:25 | INFO | [Round 0] epoch=36/80 loss=1.3568 acc=49.80 val_acc=nan data_t=0.0097s batch_t=0.0194s epoch_t=00:00.12 lr=0.000582 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:25 | INFO | [Round 0] Epoch 36/80 time=00:00.12 avg=00:00.19 ETA=00:08.37 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:25 | INFO | [Round 0] epoch=37/80 loss=1.3120 acc=50.00 val_acc=nan data_t=0.0098s batch_t=0.0108s epoch_t=00:00.08 lr=0.000563 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:25 | INFO | [Round 0] Epoch 37/80 time=00:00.08 avg=00:00.19 ETA=00:08.05 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:26 | INFO | [Round 0] epoch=38/80 loss=1.3176 acc=50.60 val_acc=nan data_t=0.0099s batch_t=0.0204s epoch_t=00:00.12 lr=0.000544 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:26 | INFO | [Round 0] Epoch 38/80 time=00:00.12 avg=00:00.19 ETA=00:07.79 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:26 | INFO | [Round 0] epoch=39/80 loss=1.2807 acc=54.20 val_acc=nan data_t=0.0077s batch_t=0.0346s epoch_t=00:00.17 lr=0.000524 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:26 | INFO | [Round 0] Epoch 39/80 time=00:00.17 avg=00:00.19 ETA=00:07.59 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:26 | INFO | [Round 0] epoch=40/80 loss=1.2530 acc=54.60 val_acc=nan data_t=0.0093s batch_t=0.0342s epoch_t=00:00.17 lr=0.000505 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:26 | INFO | [Round 0] Epoch 40/80 time=00:00.17 avg=00:00.18 ETA=00:07.39 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:26 | INFO | [Round 0] epoch=41/80 loss=1.2599 acc=53.80 val_acc=nan data_t=0.0127s batch_t=0.0342s epoch_t=00:00.19 lr=0.000486 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:26 | INFO | [Round 0] Epoch 41/80 time=00:00.19 avg=00:00.18 ETA=00:07.21 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:26 | INFO | [Round 0] epoch=42/80 loss=1.2206 acc=53.60 val_acc=nan data_t=0.0126s batch_t=0.0344s epoch_t=00:00.19 lr=0.000466 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:26 | INFO | [Round 0] Epoch 42/80 time=00:00.19 avg=00:00.18 ETA=00:07.03 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:26 | INFO | [Round 0] epoch=43/80 loss=1.2251 acc=56.40 val_acc=nan data_t=0.0125s batch_t=0.0345s epoch_t=00:00.19 lr=0.000447 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:26 | INFO | [Round 0] Epoch 43/80 time=00:00.19 avg=00:00.19 ETA=00:06.85 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:27 | INFO | [Round 0] epoch=44/80 loss=1.2025 acc=56.00 val_acc=nan data_t=0.0136s batch_t=0.0342s epoch_t=00:00.19 lr=0.000428 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:27 | INFO | [Round 0] Epoch 44/80 time=00:00.19 avg=00:00.19 ETA=00:06.67 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:27 | INFO | [Round 0] epoch=45/80 loss=1.1690 acc=58.40 val_acc=nan data_t=0.0062s batch_t=0.0345s epoch_t=00:00.16 lr=0.000408 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:27 | INFO | [Round 0] Epoch 45/80 time=00:00.16 avg=00:00.18 ETA=00:06.46 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:27 | INFO | [Round 0] epoch=46/80 loss=1.1998 acc=55.60 val_acc=nan data_t=0.0137s batch_t=0.0342s epoch_t=00:00.19 lr=0.000389 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:27 | INFO | [Round 0] Epoch 46/80 time=00:00.19 avg=00:00.18 ETA=00:06.28 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:27 | INFO | [Round 0] epoch=47/80 loss=1.1790 acc=58.20 val_acc=nan data_t=0.0137s batch_t=0.0343s epoch_t=00:00.19 lr=0.000371 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:27 | INFO | [Round 0] Epoch 47/80 time=00:00.19 avg=00:00.18 ETA=00:06.10 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:27 | INFO | [Round 0] epoch=48/80 loss=1.1433 acc=56.60 val_acc=nan data_t=0.0128s batch_t=0.0342s epoch_t=00:00.19 lr=0.000352 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:27 | INFO | [Round 0] Epoch 48/80 time=00:00.19 avg=00:00.19 ETA=00:05.92 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:28 | INFO | [Round 0] epoch=49/80 loss=1.1639 acc=56.00 val_acc=nan data_t=0.0130s batch_t=0.0345s epoch_t=00:00.19 lr=0.000334 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:28 | INFO | [Round 0] Epoch 49/80 time=00:00.19 avg=00:00.19 ETA=00:05.74 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:28 | INFO | [Round 0] epoch=50/80 loss=1.0979 acc=59.80 val_acc=nan data_t=0.0128s batch_t=0.0114s epoch_t=00:00.10 lr=0.000316 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:28 | INFO | [Round 0] Epoch 50/80 time=00:00.10 avg=00:00.18 ETA=00:05.50 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:28 | INFO | [Round 0] epoch=51/80 loss=1.1481 acc=54.20 val_acc=nan data_t=0.0097s batch_t=0.0097s epoch_t=00:00.08 lr=0.000298 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:28 | INFO | [Round 0] Epoch 51/80 time=00:00.08 avg=00:00.18 ETA=00:05.26 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:28 | INFO | [Round 0] epoch=52/80 loss=1.1210 acc=59.40 val_acc=nan data_t=0.0090s batch_t=0.0342s epoch_t=00:00.17 lr=0.000280 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:28 | INFO | [Round 0] Epoch 52/80 time=00:00.17 avg=00:00.18 ETA=00:05.07 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:28 | INFO | [Round 0] epoch=53/80 loss=1.0787 acc=60.00 val_acc=nan data_t=0.0059s batch_t=0.0341s epoch_t=00:00.16 lr=0.000263 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:28 | INFO | [Round 0] Epoch 53/80 time=00:00.16 avg=00:00.18 ETA=00:04.88 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:28 | INFO | [Round 0] epoch=54/80 loss=1.1038 acc=57.80 val_acc=nan data_t=0.0097s batch_t=0.0342s epoch_t=00:00.18 lr=0.000246 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:28 | INFO | [Round 0] Epoch 54/80 time=00:00.18 avg=00:00.18 ETA=00:04.70 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:28 | INFO | [Round 0] epoch=55/80 loss=1.0832 acc=60.20 val_acc=nan data_t=0.0131s batch_t=0.0345s epoch_t=00:00.19 lr=0.000230 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:28 | INFO | [Round 0] Epoch 55/80 time=00:00.19 avg=00:00.18 ETA=00:04.52 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:29 | INFO | [Round 0] epoch=56/80 loss=1.1362 acc=57.40 val_acc=nan data_t=0.0139s batch_t=0.0346s epoch_t=00:00.19 lr=0.000214 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:29 | INFO | [Round 0] Epoch 56/80 time=00:00.19 avg=00:00.18 ETA=00:04.35 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:29 | INFO | [Round 0] epoch=57/80 loss=1.0830 acc=60.60 val_acc=nan data_t=0.0140s batch_t=0.0346s epoch_t=00:00.19 lr=0.000199 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:29 | INFO | [Round 0] Epoch 57/80 time=00:00.19 avg=00:00.18 ETA=00:04.17 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:29 | INFO | [Round 0] epoch=58/80 loss=1.0415 acc=62.20 val_acc=nan data_t=0.0136s batch_t=0.0342s epoch_t=00:00.19 lr=0.000184 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:29 | INFO | [Round 0] Epoch 58/80 time=00:00.19 avg=00:00.18 ETA=00:03.99 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:29 | INFO | [Round 0] epoch=59/80 loss=1.0704 acc=60.40 val_acc=nan data_t=0.0109s batch_t=0.0342s epoch_t=00:00.18 lr=0.000169 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:29 | INFO | [Round 0] Epoch 59/80 time=00:00.18 avg=00:00.18 ETA=00:03.81 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:29 | INFO | [Round 0] epoch=60/80 loss=1.0167 acc=65.80 val_acc=nan data_t=0.0137s batch_t=0.0342s epoch_t=00:00.19 lr=0.000155 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:29 | INFO | [Round 0] Epoch 60/80 time=00:00.19 avg=00:00.18 ETA=00:03.63 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:30 | INFO | [Round 0] epoch=61/80 loss=1.0505 acc=60.40 val_acc=nan data_t=0.0140s batch_t=0.0349s epoch_t=00:00.20 lr=0.000142 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:30 | INFO | [Round 0] Epoch 61/80 time=00:00.20 avg=00:00.18 ETA=00:03.46 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:30 | INFO | [Round 0] epoch=62/80 loss=1.0370 acc=60.60 val_acc=nan data_t=0.0141s batch_t=0.0346s epoch_t=00:00.19 lr=0.000129 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:30 | INFO | [Round 0] Epoch 62/80 time=00:00.19 avg=00:00.18 ETA=00:03.28 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:30 | INFO | [Round 0] epoch=63/80 loss=1.0153 acc=63.20 val_acc=nan data_t=0.0135s batch_t=0.0120s epoch_t=00:00.10 lr=0.000116 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:30 | INFO | [Round 0] Epoch 63/80 time=00:00.10 avg=00:00.18 ETA=00:03.07 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:30 | INFO | [Round 0] epoch=64/80 loss=1.0276 acc=62.60 val_acc=nan data_t=0.0123s batch_t=0.0095s epoch_t=00:00.09 lr=0.000105 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:30 | INFO | [Round 0] Epoch 64/80 time=00:00.09 avg=00:00.18 ETA=00:02.87 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:30 | INFO | [Round 0] epoch=65/80 loss=1.0184 acc=62.80 val_acc=nan data_t=0.0103s batch_t=0.0344s epoch_t=00:00.18 lr=0.000093 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:30 | INFO | [Round 0] Epoch 65/80 time=00:00.18 avg=00:00.18 ETA=00:02.69 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:30 | INFO | [Round 0] epoch=66/80 loss=0.9915 acc=65.20 val_acc=nan data_t=0.0120s batch_t=0.0343s epoch_t=00:00.19 lr=0.000083 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:30 | INFO | [Round 0] Epoch 66/80 time=00:00.19 avg=00:00.18 ETA=00:02.51 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:31 | INFO | [Round 0] epoch=67/80 loss=1.0041 acc=63.20 val_acc=nan data_t=0.0127s batch_t=0.0343s epoch_t=00:00.19 lr=0.000073 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:31 | INFO | [Round 0] Epoch 67/80 time=00:00.19 avg=00:00.18 ETA=00:02.33 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:31 | INFO | [Round 0] epoch=68/80 loss=0.9655 acc=67.80 val_acc=nan data_t=0.0109s batch_t=0.0344s epoch_t=00:00.18 lr=0.000064 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:31 | INFO | [Round 0] Epoch 68/80 time=00:00.18 avg=00:00.18 ETA=00:02.16 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:31 | INFO | [Round 0] epoch=69/80 loss=0.9842 acc=66.20 val_acc=nan data_t=0.0124s batch_t=0.0343s epoch_t=00:00.19 lr=0.000055 | GPU MB alloc/reserved=52.0/394.0
2026-04-07 11:20:31 | INFO | [Round 0] Epoch 69/80 time=00:00.19 avg=00:00.18 ETA=00:01.98 | GPU MB alloc/reserved=52.0/394.0
