2026-04-11 17:36:25 | INFO | Starting method=coreset seed=3 device=cuda run_dir=/data1/doyoung/ADV-AL/experiments/set_ADV_main_resnet18_cifar100/cifar100_resnet18_coreset_b100_r20/seed_3 | GPU MB alloc/reserved=0.0/0.0
2026-04-11 17:36:29 | INFO | [Round 0] epoch=5/80 loss=3.6656 acc=10.80 val_acc=nan data_t=0.0078s batch_t=0.0734s epoch_t=00:00.32 lr=0.000990 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:29 | INFO | [Round 0] Epoch 5/80 time=00:00.32 avg=00:00.57 ETA=00:42.68 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:29 | INFO | [Round 0] epoch=6/80 loss=3.3708 acc=18.20 val_acc=nan data_t=0.0082s batch_t=0.0774s epoch_t=00:00.34 lr=0.000986 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:29 | INFO | [Round 0] Epoch 6/80 time=00:00.34 avg=00:00.53 ETA=00:39.32 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:30 | INFO | [Round 0] epoch=7/80 loss=3.2447 acc=17.80 val_acc=nan data_t=0.0087s batch_t=0.0901s epoch_t=00:00.40 lr=0.000981 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:30 | INFO | [Round 0] Epoch 7/80 time=00:00.40 avg=00:00.51 ETA=00:37.37 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:30 | INFO | [Round 0] epoch=8/80 loss=3.0620 acc=20.80 val_acc=nan data_t=0.0097s batch_t=0.0900s epoch_t=00:00.40 lr=0.000976 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:30 | INFO | [Round 0] Epoch 8/80 time=00:00.40 avg=00:00.50 ETA=00:35.85 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:30 | INFO | [Round 0] epoch=9/80 loss=2.8753 acc=25.80 val_acc=nan data_t=0.0093s batch_t=0.0857s epoch_t=00:00.38 lr=0.000969 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:30 | INFO | [Round 0] Epoch 9/80 time=00:00.38 avg=00:00.48 ETA=00:34.42 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:31 | INFO | [Round 0] epoch=10/80 loss=2.6791 acc=30.00 val_acc=nan data_t=0.0136s batch_t=0.0843s epoch_t=00:00.39 lr=0.000962 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:31 | INFO | [Round 0] Epoch 10/80 time=00:00.39 avg=00:00.48 ETA=00:33.29 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:31 | INFO | [Round 0] epoch=11/80 loss=2.4650 acc=34.20 val_acc=nan data_t=0.0060s batch_t=0.0732s epoch_t=00:00.32 lr=0.000955 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:31 | INFO | [Round 0] Epoch 11/80 time=00:00.32 avg=00:00.46 ETA=00:31.82 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:32 | INFO | [Round 0] epoch=12/80 loss=2.3423 acc=36.60 val_acc=nan data_t=0.0134s batch_t=0.0821s epoch_t=00:00.38 lr=0.000946 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:32 | INFO | [Round 0] Epoch 12/80 time=00:00.38 avg=00:00.45 ETA=00:30.91 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:32 | INFO | [Round 0] epoch=13/80 loss=2.1139 acc=44.20 val_acc=nan data_t=0.0125s batch_t=0.0897s epoch_t=00:00.41 lr=0.000937 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:32 | INFO | [Round 0] Epoch 13/80 time=00:00.41 avg=00:00.45 ETA=00:30.22 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:32 | INFO | [Round 0] epoch=14/80 loss=2.0954 acc=41.80 val_acc=nan data_t=0.0124s batch_t=0.0917s epoch_t=00:00.42 lr=0.000927 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:32 | INFO | [Round 0] Epoch 14/80 time=00:00.42 avg=00:00.45 ETA=00:29.60 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:33 | INFO | [Round 0] epoch=15/80 loss=2.0351 acc=43.00 val_acc=nan data_t=0.0133s batch_t=0.0857s epoch_t=00:00.40 lr=0.000917 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:33 | INFO | [Round 0] Epoch 15/80 time=00:00.40 avg=00:00.45 ETA=00:28.93 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:33 | INFO | [Round 0] epoch=16/80 loss=1.7600 acc=56.20 val_acc=nan data_t=0.0127s batch_t=0.0778s epoch_t=00:00.36 lr=0.000905 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:33 | INFO | [Round 0] Epoch 16/80 time=00:00.36 avg=00:00.44 ETA=00:28.15 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:34 | INFO | [Round 0] epoch=17/80 loss=1.7165 acc=51.80 val_acc=nan data_t=0.0125s batch_t=0.0865s epoch_t=00:00.40 lr=0.000894 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:34 | INFO | [Round 0] Epoch 17/80 time=00:00.40 avg=00:00.44 ETA=00:27.55 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:34 | INFO | [Round 0] epoch=18/80 loss=1.5606 acc=57.60 val_acc=nan data_t=0.0124s batch_t=0.0563s epoch_t=00:00.28 lr=0.000881 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:34 | INFO | [Round 0] Epoch 18/80 time=00:00.28 avg=00:00.43 ETA=00:26.56 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:34 | INFO | [Round 0] epoch=19/80 loss=1.3939 acc=60.80 val_acc=nan data_t=0.0060s batch_t=0.0848s epoch_t=00:00.36 lr=0.000868 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:34 | INFO | [Round 0] Epoch 19/80 time=00:00.36 avg=00:00.42 ETA=00:25.92 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:35 | INFO | [Round 0] epoch=20/80 loss=1.2429 acc=67.20 val_acc=nan data_t=0.0064s batch_t=0.0876s epoch_t=00:00.38 lr=0.000855 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:35 | INFO | [Round 0] Epoch 20/80 time=00:00.38 avg=00:00.42 ETA=00:25.35 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:35 | INFO | [Round 0] epoch=21/80 loss=1.0489 acc=73.40 val_acc=nan data_t=0.0064s batch_t=0.1010s epoch_t=00:00.43 lr=0.000841 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:35 | INFO | [Round 0] Epoch 21/80 time=00:00.43 avg=00:00.42 ETA=00:24.95 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:35 | INFO | [Round 0] epoch=22/80 loss=0.9197 acc=79.80 val_acc=nan data_t=0.0121s batch_t=0.1023s epoch_t=00:00.46 lr=0.000826 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:35 | INFO | [Round 0] Epoch 22/80 time=00:00.46 avg=00:00.42 ETA=00:24.62 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:36 | INFO | [Round 0] epoch=23/80 loss=0.8412 acc=81.20 val_acc=nan data_t=0.0131s batch_t=0.0708s epoch_t=00:00.34 lr=0.000811 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:36 | INFO | [Round 0] Epoch 23/80 time=00:00.34 avg=00:00.42 ETA=00:23.97 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:36 | INFO | [Round 0] epoch=24/80 loss=0.7902 acc=80.20 val_acc=nan data_t=0.0133s batch_t=0.0907s epoch_t=00:00.42 lr=0.000796 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:36 | INFO | [Round 0] Epoch 24/80 time=00:00.42 avg=00:00.42 ETA=00:23.54 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:37 | INFO | [Round 0] epoch=25/80 loss=0.6338 acc=88.60 val_acc=nan data_t=0.0126s batch_t=0.1087s epoch_t=00:00.49 lr=0.000780 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:37 | INFO | [Round 0] Epoch 25/80 time=00:00.49 avg=00:00.42 ETA=00:23.27 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:37 | INFO | [Round 0] epoch=26/80 loss=0.6151 acc=86.80 val_acc=nan data_t=0.0120s batch_t=0.1110s epoch_t=00:00.49 lr=0.000764 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:37 | INFO | [Round 0] Epoch 26/80 time=00:00.49 avg=00:00.43 ETA=00:22.99 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:38 | INFO | [Round 0] epoch=27/80 loss=0.5139 acc=91.80 val_acc=nan data_t=0.0127s batch_t=0.1092s epoch_t=00:00.49 lr=0.000747 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:38 | INFO | [Round 0] Epoch 27/80 time=00:00.49 avg=00:00.43 ETA=00:22.68 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:38 | INFO | [Round 0] epoch=28/80 loss=0.4980 acc=91.20 val_acc=nan data_t=0.0064s batch_t=0.1097s epoch_t=00:00.46 lr=0.000730 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:38 | INFO | [Round 0] Epoch 28/80 time=00:00.46 avg=00:00.43 ETA=00:22.32 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:39 | INFO | [Round 0] epoch=29/80 loss=0.4004 acc=92.40 val_acc=nan data_t=0.0123s batch_t=0.1086s epoch_t=00:00.48 lr=0.000712 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:39 | INFO | [Round 0] Epoch 29/80 time=00:00.48 avg=00:00.43 ETA=00:21.99 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:39 | INFO | [Round 0] epoch=30/80 loss=0.4052 acc=92.00 val_acc=nan data_t=0.0080s batch_t=0.1079s epoch_t=00:00.46 lr=0.000694 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:39 | INFO | [Round 0] Epoch 30/80 time=00:00.46 avg=00:00.43 ETA=00:21.61 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:40 | INFO | [Round 0] epoch=31/80 loss=0.3058 acc=95.80 val_acc=nan data_t=0.0084s batch_t=0.1094s epoch_t=00:00.47 lr=0.000676 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:40 | INFO | [Round 0] Epoch 31/80 time=00:00.47 avg=00:00.43 ETA=00:21.24 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:40 | INFO | [Round 0] epoch=32/80 loss=0.2530 acc=97.20 val_acc=nan data_t=0.0080s batch_t=0.1057s epoch_t=00:00.45 lr=0.000658 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:40 | INFO | [Round 0] Epoch 32/80 time=00:00.45 avg=00:00.43 ETA=00:20.84 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:41 | INFO | [Round 0] epoch=33/80 loss=0.2291 acc=97.40 val_acc=nan data_t=0.0079s batch_t=0.1083s epoch_t=00:00.46 lr=0.000639 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:41 | INFO | [Round 0] Epoch 33/80 time=00:00.46 avg=00:00.44 ETA=00:20.45 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:41 | INFO | [Round 0] epoch=34/80 loss=0.1704 acc=98.20 val_acc=nan data_t=0.0076s batch_t=0.1072s epoch_t=00:00.46 lr=0.000621 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:41 | INFO | [Round 0] Epoch 34/80 time=00:00.46 avg=00:00.44 ETA=00:20.05 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:41 | INFO | [Round 0] epoch=35/80 loss=0.2434 acc=96.40 val_acc=nan data_t=0.0080s batch_t=0.1096s epoch_t=00:00.47 lr=0.000602 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:41 | INFO | [Round 0] Epoch 35/80 time=00:00.47 avg=00:00.44 ETA=00:19.66 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:42 | INFO | [Round 0] epoch=36/80 loss=0.1780 acc=97.40 val_acc=nan data_t=0.0083s batch_t=0.1085s epoch_t=00:00.47 lr=0.000582 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:42 | INFO | [Round 0] Epoch 36/80 time=00:00.47 avg=00:00.44 ETA=00:19.26 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:42 | INFO | [Round 0] epoch=37/80 loss=0.1611 acc=98.40 val_acc=nan data_t=0.0085s batch_t=0.1073s epoch_t=00:00.46 lr=0.000563 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:42 | INFO | [Round 0] Epoch 37/80 time=00:00.46 avg=00:00.44 ETA=00:18.85 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:43 | INFO | [Round 0] epoch=38/80 loss=0.1564 acc=97.80 val_acc=nan data_t=0.0075s batch_t=0.0898s epoch_t=00:00.39 lr=0.000544 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:43 | INFO | [Round 0] Epoch 38/80 time=00:00.39 avg=00:00.44 ETA=00:18.36 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:43 | INFO | [Round 0] epoch=39/80 loss=0.1466 acc=98.20 val_acc=nan data_t=0.0060s batch_t=0.0702s epoch_t=00:00.31 lr=0.000524 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:43 | INFO | [Round 0] Epoch 39/80 time=00:00.31 avg=00:00.43 ETA=00:17.78 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:43 | INFO | [Round 0] epoch=40/80 loss=0.1131 acc=99.20 val_acc=nan data_t=0.0060s batch_t=0.0701s epoch_t=00:00.30 lr=0.000505 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:43 | INFO | [Round 0] Epoch 40/80 time=00:00.30 avg=00:00.43 ETA=00:17.22 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:44 | INFO | [Round 0] epoch=41/80 loss=0.1295 acc=97.80 val_acc=nan data_t=0.0098s batch_t=0.0837s epoch_t=00:00.37 lr=0.000486 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:44 | INFO | [Round 0] Epoch 41/80 time=00:00.37 avg=00:00.43 ETA=00:16.74 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:44 | INFO | [Round 0] epoch=42/80 loss=0.1065 acc=99.20 val_acc=nan data_t=0.0060s batch_t=0.0942s epoch_t=00:00.40 lr=0.000466 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:44 | INFO | [Round 0] Epoch 42/80 time=00:00.40 avg=00:00.43 ETA=00:16.28 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:44 | INFO | [Round 0] epoch=43/80 loss=0.0873 acc=99.00 val_acc=nan data_t=0.0061s batch_t=0.0510s epoch_t=00:00.23 lr=0.000447 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:44 | INFO | [Round 0] Epoch 43/80 time=00:00.23 avg=00:00.42 ETA=00:15.68 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:45 | INFO | [Round 0] epoch=44/80 loss=0.0988 acc=98.80 val_acc=nan data_t=0.0064s batch_t=0.0347s epoch_t=00:00.16 lr=0.000428 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:45 | INFO | [Round 0] Epoch 44/80 time=00:00.16 avg=00:00.42 ETA=00:15.05 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:45 | INFO | [Round 0] epoch=45/80 loss=0.0824 acc=99.40 val_acc=nan data_t=0.0094s batch_t=0.0316s epoch_t=00:00.16 lr=0.000408 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:45 | INFO | [Round 0] Epoch 45/80 time=00:00.16 avg=00:00.41 ETA=00:14.43 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:45 | INFO | [Round 0] epoch=46/80 loss=0.0718 acc=99.80 val_acc=nan data_t=0.0065s batch_t=0.0331s epoch_t=00:00.16 lr=0.000389 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:45 | INFO | [Round 0] Epoch 46/80 time=00:00.16 avg=00:00.41 ETA=00:13.83 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:45 | INFO | [Round 0] epoch=47/80 loss=0.0647 acc=99.80 val_acc=nan data_t=0.0124s batch_t=0.0416s epoch_t=00:00.22 lr=0.000371 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:45 | INFO | [Round 0] Epoch 47/80 time=00:00.22 avg=00:00.40 ETA=00:13.29 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:45 | INFO | [Round 0] epoch=48/80 loss=0.0592 acc=100.00 val_acc=nan data_t=0.0059s batch_t=0.0537s epoch_t=00:00.24 lr=0.000352 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:45 | INFO | [Round 0] Epoch 48/80 time=00:00.24 avg=00:00.40 ETA=00:12.78 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:46 | INFO | [Round 0] epoch=49/80 loss=0.0576 acc=100.00 val_acc=nan data_t=0.0126s batch_t=0.0876s epoch_t=00:00.40 lr=0.000334 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:46 | INFO | [Round 0] Epoch 49/80 time=00:00.40 avg=00:00.40 ETA=00:12.38 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:46 | INFO | [Round 0] epoch=50/80 loss=0.0393 acc=100.00 val_acc=nan data_t=0.0136s batch_t=0.0523s epoch_t=00:00.26 lr=0.000316 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:46 | INFO | [Round 0] Epoch 50/80 time=00:00.26 avg=00:00.40 ETA=00:11.90 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:46 | INFO | [Round 0] epoch=51/80 loss=0.0448 acc=99.80 val_acc=nan data_t=0.0060s batch_t=0.0569s epoch_t=00:00.25 lr=0.000298 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:46 | INFO | [Round 0] Epoch 51/80 time=00:00.25 avg=00:00.39 ETA=00:11.42 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:47 | INFO | [Round 0] epoch=52/80 loss=0.0453 acc=99.80 val_acc=nan data_t=0.0118s batch_t=0.0592s epoch_t=00:00.28 lr=0.000280 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:47 | INFO | [Round 0] Epoch 52/80 time=00:00.28 avg=00:00.39 ETA=00:10.97 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:47 | INFO | [Round 0] epoch=53/80 loss=0.0384 acc=100.00 val_acc=nan data_t=0.0122s batch_t=0.0586s epoch_t=00:00.28 lr=0.000263 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:47 | INFO | [Round 0] Epoch 53/80 time=00:00.28 avg=00:00.39 ETA=00:10.52 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:47 | INFO | [Round 0] epoch=54/80 loss=0.0389 acc=99.80 val_acc=nan data_t=0.0113s batch_t=0.0739s epoch_t=00:00.34 lr=0.000246 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:47 | INFO | [Round 0] Epoch 54/80 time=00:00.34 avg=00:00.39 ETA=00:10.11 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:48 | INFO | [Round 0] epoch=55/80 loss=0.0358 acc=99.80 val_acc=nan data_t=0.0198s batch_t=0.0821s epoch_t=00:00.41 lr=0.000230 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:48 | INFO | [Round 0] Epoch 55/80 time=00:00.41 avg=00:00.39 ETA=00:09.73 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:48 | INFO | [Round 0] epoch=56/80 loss=0.0388 acc=99.80 val_acc=nan data_t=0.0061s batch_t=0.0701s epoch_t=00:00.31 lr=0.000214 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:48 | INFO | [Round 0] Epoch 56/80 time=00:00.31 avg=00:00.39 ETA=00:09.30 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:48 | INFO | [Round 0] epoch=57/80 loss=0.0318 acc=100.00 val_acc=nan data_t=0.0077s batch_t=0.0781s epoch_t=00:00.34 lr=0.000199 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:48 | INFO | [Round 0] Epoch 57/80 time=00:00.34 avg=00:00.39 ETA=00:08.90 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:49 | INFO | [Round 0] epoch=58/80 loss=0.0340 acc=99.80 val_acc=nan data_t=0.0119s batch_t=0.0877s epoch_t=00:00.40 lr=0.000184 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:49 | INFO | [Round 0] Epoch 58/80 time=00:00.40 avg=00:00.39 ETA=00:08.51 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:49 | INFO | [Round 0] epoch=59/80 loss=0.0284 acc=100.00 val_acc=nan data_t=0.0091s batch_t=0.0862s epoch_t=00:00.38 lr=0.000169 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:49 | INFO | [Round 0] Epoch 59/80 time=00:00.38 avg=00:00.39 ETA=00:08.13 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:49 | INFO | [Round 0] epoch=60/80 loss=0.0277 acc=99.80 val_acc=nan data_t=0.0157s batch_t=0.0850s epoch_t=00:00.40 lr=0.000155 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:49 | INFO | [Round 0] Epoch 60/80 time=00:00.40 avg=00:00.39 ETA=00:07.74 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:50 | INFO | [Round 0] epoch=61/80 loss=0.0278 acc=100.00 val_acc=nan data_t=0.0112s batch_t=0.0813s epoch_t=00:00.37 lr=0.000142 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:50 | INFO | [Round 0] Epoch 61/80 time=00:00.37 avg=00:00.39 ETA=00:07.35 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:50 | INFO | [Round 0] epoch=62/80 loss=0.0275 acc=100.00 val_acc=nan data_t=0.0071s batch_t=0.0846s epoch_t=00:00.37 lr=0.000129 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:50 | INFO | [Round 0] Epoch 62/80 time=00:00.37 avg=00:00.39 ETA=00:06.96 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:51 | INFO | [Round 0] epoch=63/80 loss=0.0283 acc=100.00 val_acc=nan data_t=0.0067s batch_t=0.0814s epoch_t=00:00.35 lr=0.000116 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:51 | INFO | [Round 0] Epoch 63/80 time=00:00.35 avg=00:00.39 ETA=00:06.56 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:51 | INFO | [Round 0] epoch=64/80 loss=0.0224 acc=100.00 val_acc=nan data_t=0.0063s batch_t=0.0853s epoch_t=00:00.37 lr=0.000105 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:51 | INFO | [Round 0] Epoch 64/80 time=00:00.37 avg=00:00.39 ETA=00:06.17 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:51 | INFO | [Round 0] epoch=65/80 loss=0.0218 acc=100.00 val_acc=nan data_t=0.0126s batch_t=0.0895s epoch_t=00:00.41 lr=0.000093 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:51 | INFO | [Round 0] Epoch 65/80 time=00:00.41 avg=00:00.39 ETA=00:05.79 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:52 | INFO | [Round 0] epoch=66/80 loss=0.0198 acc=100.00 val_acc=nan data_t=0.0138s batch_t=0.0813s epoch_t=00:00.38 lr=0.000083 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:52 | INFO | [Round 0] Epoch 66/80 time=00:00.38 avg=00:00.39 ETA=00:05.40 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:52 | INFO | [Round 0] epoch=67/80 loss=0.0274 acc=99.80 val_acc=nan data_t=0.0065s batch_t=0.0810s epoch_t=00:00.35 lr=0.000073 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:52 | INFO | [Round 0] Epoch 67/80 time=00:00.35 avg=00:00.39 ETA=00:05.01 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:52 | INFO | [Round 0] epoch=68/80 loss=0.0211 acc=100.00 val_acc=nan data_t=0.0081s batch_t=0.0872s epoch_t=00:00.38 lr=0.000064 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:52 | INFO | [Round 0] Epoch 68/80 time=00:00.38 avg=00:00.39 ETA=00:04.63 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:53 | INFO | [Round 0] epoch=69/80 loss=0.0218 acc=100.00 val_acc=nan data_t=0.0116s batch_t=0.0870s epoch_t=00:00.39 lr=0.000055 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:53 | INFO | [Round 0] Epoch 69/80 time=00:00.39 avg=00:00.39 ETA=00:04.24 | GPU MB alloc/reserved=190.8/996.0
