2026-04-08 06:46:12 | INFO | Starting method=coreset seed=4 device=cuda run_dir=/data1/doyoung/ADV-AL/experiments/set_ADV_main_moreround_cifar100/cifar100_small_cnn_coreset_p10_b100_r20/seed_4 | GPU MB alloc/reserved=0.0/0.0
2026-04-08 06:46:15 | INFO | [Round 0] epoch=21/80 loss=3.0479 acc=23.60 val_acc=nan data_t=0.0108s batch_t=0.0108s epoch_t=00:00.09 lr=0.000841 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:15 | INFO | [Round 0] Epoch 21/80 time=00:00.09 avg=00:00.11 ETA=00:06.62 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:15 | INFO | [Round 0] epoch=22/80 loss=3.0763 acc=22.40 val_acc=nan data_t=0.0083s batch_t=0.0091s epoch_t=00:00.07 lr=0.000826 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:15 | INFO | [Round 0] Epoch 22/80 time=00:00.07 avg=00:00.11 ETA=00:06.39 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:15 | INFO | [Round 0] epoch=23/80 loss=2.9374 acc=25.80 val_acc=nan data_t=0.0085s batch_t=0.0155s epoch_t=00:00.10 lr=0.000811 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:15 | INFO | [Round 0] Epoch 23/80 time=00:00.10 avg=00:00.11 ETA=00:06.25 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:15 | INFO | [Round 0] epoch=24/80 loss=2.9049 acc=25.20 val_acc=nan data_t=0.0071s batch_t=0.0086s epoch_t=00:00.06 lr=0.000796 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:15 | INFO | [Round 0] Epoch 24/80 time=00:00.06 avg=00:00.11 ETA=00:06.03 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:15 | INFO | [Round 0] epoch=25/80 loss=2.8572 acc=27.00 val_acc=nan data_t=0.0079s batch_t=0.0109s epoch_t=00:00.08 lr=0.000780 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:15 | INFO | [Round 0] Epoch 25/80 time=00:00.08 avg=00:00.11 ETA=00:05.85 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:16 | INFO | [Round 0] epoch=26/80 loss=2.8344 acc=27.20 val_acc=nan data_t=0.0064s batch_t=0.0086s epoch_t=00:00.06 lr=0.000764 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:16 | INFO | [Round 0] Epoch 26/80 time=00:00.06 avg=00:00.10 ETA=00:05.65 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:16 | INFO | [Round 0] epoch=27/80 loss=2.7273 acc=27.40 val_acc=nan data_t=0.0063s batch_t=0.0084s epoch_t=00:00.06 lr=0.000747 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:16 | INFO | [Round 0] Epoch 27/80 time=00:00.06 avg=00:00.10 ETA=00:05.45 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:16 | INFO | [Round 0] epoch=28/80 loss=2.7560 acc=27.40 val_acc=nan data_t=0.0063s batch_t=0.0086s epoch_t=00:00.06 lr=0.000730 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:16 | INFO | [Round 0] Epoch 28/80 time=00:00.06 avg=00:00.10 ETA=00:05.27 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:16 | INFO | [Round 0] epoch=29/80 loss=2.7101 acc=29.00 val_acc=nan data_t=0.0092s batch_t=0.0107s epoch_t=00:00.08 lr=0.000712 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:16 | INFO | [Round 0] Epoch 29/80 time=00:00.08 avg=00:00.10 ETA=00:05.13 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:16 | INFO | [Round 0] epoch=30/80 loss=2.5305 acc=33.40 val_acc=nan data_t=0.0105s batch_t=0.0137s epoch_t=00:00.10 lr=0.000694 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:16 | INFO | [Round 0] Epoch 30/80 time=00:00.10 avg=00:00.10 ETA=00:05.02 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:16 | INFO | [Round 0] epoch=31/80 loss=2.6011 acc=30.00 val_acc=nan data_t=0.0107s batch_t=0.0109s epoch_t=00:00.09 lr=0.000676 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:16 | INFO | [Round 0] Epoch 31/80 time=00:00.09 avg=00:00.10 ETA=00:04.90 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:16 | INFO | [Round 0] epoch=32/80 loss=2.4318 acc=34.20 val_acc=nan data_t=0.0063s batch_t=0.0111s epoch_t=00:00.07 lr=0.000658 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:16 | INFO | [Round 0] Epoch 32/80 time=00:00.07 avg=00:00.10 ETA=00:04.76 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:16 | INFO | [Round 0] epoch=33/80 loss=2.4103 acc=36.00 val_acc=nan data_t=0.0141s batch_t=0.0090s epoch_t=00:00.09 lr=0.000639 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:16 | INFO | [Round 0] Epoch 33/80 time=00:00.09 avg=00:00.10 ETA=00:04.65 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:16 | INFO | [Round 0] epoch=34/80 loss=2.3559 acc=35.80 val_acc=nan data_t=0.0068s batch_t=0.0093s epoch_t=00:00.06 lr=0.000621 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:16 | INFO | [Round 0] Epoch 34/80 time=00:00.06 avg=00:00.10 ETA=00:04.50 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:16 | INFO | [Round 0] epoch=35/80 loss=2.3204 acc=36.80 val_acc=nan data_t=0.0085s batch_t=0.0100s epoch_t=00:00.07 lr=0.000602 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:16 | INFO | [Round 0] Epoch 35/80 time=00:00.07 avg=00:00.10 ETA=00:04.37 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:16 | INFO | [Round 0] epoch=36/80 loss=2.2074 acc=39.80 val_acc=nan data_t=0.0093s batch_t=0.0113s epoch_t=00:00.08 lr=0.000582 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:16 | INFO | [Round 0] Epoch 36/80 time=00:00.08 avg=00:00.10 ETA=00:04.26 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:16 | INFO | [Round 0] epoch=37/80 loss=2.2472 acc=37.60 val_acc=nan data_t=0.0098s batch_t=0.0101s epoch_t=00:00.08 lr=0.000563 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:16 | INFO | [Round 0] Epoch 37/80 time=00:00.08 avg=00:00.10 ETA=00:04.14 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:16 | INFO | [Round 0] epoch=38/80 loss=2.1127 acc=42.20 val_acc=nan data_t=0.0099s batch_t=0.0090s epoch_t=00:00.08 lr=0.000544 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:16 | INFO | [Round 0] Epoch 38/80 time=00:00.08 avg=00:00.10 ETA=00:04.02 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:17 | INFO | [Round 0] epoch=39/80 loss=2.2013 acc=38.00 val_acc=nan data_t=0.0085s batch_t=0.0087s epoch_t=00:00.07 lr=0.000524 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:17 | INFO | [Round 0] Epoch 39/80 time=00:00.07 avg=00:00.10 ETA=00:03.90 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:17 | INFO | [Round 0] epoch=40/80 loss=2.1711 acc=39.00 val_acc=nan data_t=0.0092s batch_t=0.0088s epoch_t=00:00.07 lr=0.000505 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:17 | INFO | [Round 0] Epoch 40/80 time=00:00.07 avg=00:00.09 ETA=00:03.78 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:17 | INFO | [Round 0] epoch=41/80 loss=2.0256 acc=45.40 val_acc=nan data_t=0.0064s batch_t=0.0092s epoch_t=00:00.06 lr=0.000486 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:17 | INFO | [Round 0] Epoch 41/80 time=00:00.06 avg=00:00.09 ETA=00:03.66 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:17 | INFO | [Round 0] epoch=42/80 loss=2.0185 acc=43.80 val_acc=nan data_t=0.0101s batch_t=0.0086s epoch_t=00:00.07 lr=0.000466 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:17 | INFO | [Round 0] Epoch 42/80 time=00:00.07 avg=00:00.09 ETA=00:03.55 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:17 | INFO | [Round 0] epoch=43/80 loss=2.0466 acc=42.40 val_acc=nan data_t=0.0068s batch_t=0.0108s epoch_t=00:00.07 lr=0.000447 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:17 | INFO | [Round 0] Epoch 43/80 time=00:00.07 avg=00:00.09 ETA=00:03.43 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:17 | INFO | [Round 0] epoch=44/80 loss=2.0770 acc=41.00 val_acc=nan data_t=0.0097s batch_t=0.0164s epoch_t=00:00.10 lr=0.000428 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:17 | INFO | [Round 0] Epoch 44/80 time=00:00.10 avg=00:00.09 ETA=00:03.35 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:17 | INFO | [Round 0] epoch=45/80 loss=1.9461 acc=46.60 val_acc=nan data_t=0.0100s batch_t=0.0090s epoch_t=00:00.08 lr=0.000408 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:17 | INFO | [Round 0] Epoch 45/80 time=00:00.08 avg=00:00.09 ETA=00:03.24 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:17 | INFO | [Round 0] epoch=46/80 loss=1.8611 acc=48.80 val_acc=nan data_t=0.0085s batch_t=0.0208s epoch_t=00:00.12 lr=0.000389 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:17 | INFO | [Round 0] Epoch 46/80 time=00:00.12 avg=00:00.09 ETA=00:03.17 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:17 | INFO | [Round 0] epoch=47/80 loss=1.9749 acc=44.00 val_acc=nan data_t=0.0073s batch_t=0.0104s epoch_t=00:00.07 lr=0.000371 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:17 | INFO | [Round 0] Epoch 47/80 time=00:00.07 avg=00:00.09 ETA=00:03.06 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:17 | INFO | [Round 0] epoch=48/80 loss=1.8321 acc=49.80 val_acc=nan data_t=0.0068s batch_t=0.0090s epoch_t=00:00.06 lr=0.000352 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:17 | INFO | [Round 0] Epoch 48/80 time=00:00.06 avg=00:00.09 ETA=00:02.95 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:17 | INFO | [Round 0] epoch=49/80 loss=1.9203 acc=44.60 val_acc=nan data_t=0.0069s batch_t=0.0125s epoch_t=00:00.08 lr=0.000334 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:17 | INFO | [Round 0] Epoch 49/80 time=00:00.08 avg=00:00.09 ETA=00:02.85 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:17 | INFO | [Round 0] epoch=50/80 loss=1.8371 acc=47.60 val_acc=nan data_t=0.0078s batch_t=0.0089s epoch_t=00:00.07 lr=0.000316 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:17 | INFO | [Round 0] Epoch 50/80 time=00:00.07 avg=00:00.09 ETA=00:02.74 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:17 | INFO | [Round 0] epoch=51/80 loss=1.7371 acc=53.60 val_acc=nan data_t=0.0076s batch_t=0.0126s epoch_t=00:00.08 lr=0.000298 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:17 | INFO | [Round 0] Epoch 51/80 time=00:00.08 avg=00:00.09 ETA=00:02.64 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:18 | INFO | [Round 0] epoch=52/80 loss=1.8106 acc=49.20 val_acc=nan data_t=0.0083s batch_t=0.0087s epoch_t=00:00.07 lr=0.000280 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:18 | INFO | [Round 0] Epoch 52/80 time=00:00.07 avg=00:00.09 ETA=00:02.54 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:18 | INFO | [Round 0] epoch=53/80 loss=1.7290 acc=51.20 val_acc=nan data_t=0.0074s batch_t=0.0099s epoch_t=00:00.07 lr=0.000263 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:18 | INFO | [Round 0] Epoch 53/80 time=00:00.07 avg=00:00.09 ETA=00:02.44 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:18 | INFO | [Round 0] epoch=54/80 loss=1.6685 acc=53.80 val_acc=nan data_t=0.0070s batch_t=0.0099s epoch_t=00:00.07 lr=0.000246 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:18 | INFO | [Round 0] Epoch 54/80 time=00:00.07 avg=00:00.09 ETA=00:02.34 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:18 | INFO | [Round 0] epoch=55/80 loss=1.7170 acc=52.40 val_acc=nan data_t=0.0075s batch_t=0.0156s epoch_t=00:00.09 lr=0.000230 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:18 | INFO | [Round 0] Epoch 55/80 time=00:00.09 avg=00:00.09 ETA=00:02.25 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:18 | INFO | [Round 0] epoch=56/80 loss=1.6631 acc=51.80 val_acc=nan data_t=0.0066s batch_t=0.0084s epoch_t=00:00.06 lr=0.000214 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:18 | INFO | [Round 0] Epoch 56/80 time=00:00.06 avg=00:00.09 ETA=00:02.15 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:18 | INFO | [Round 0] epoch=57/80 loss=1.6924 acc=48.80 val_acc=nan data_t=0.0118s batch_t=0.0108s epoch_t=00:00.09 lr=0.000199 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:18 | INFO | [Round 0] Epoch 57/80 time=00:00.09 avg=00:00.09 ETA=00:02.06 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:18 | INFO | [Round 0] epoch=58/80 loss=1.6035 acc=53.20 val_acc=nan data_t=0.0065s batch_t=0.0165s epoch_t=00:00.09 lr=0.000184 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:18 | INFO | [Round 0] Epoch 58/80 time=00:00.09 avg=00:00.09 ETA=00:01.97 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:18 | INFO | [Round 0] epoch=59/80 loss=1.6104 acc=55.40 val_acc=nan data_t=0.0124s batch_t=0.0149s epoch_t=00:00.11 lr=0.000169 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:18 | INFO | [Round 0] Epoch 59/80 time=00:00.11 avg=00:00.09 ETA=00:01.89 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:18 | INFO | [Round 0] epoch=60/80 loss=1.5671 acc=53.40 val_acc=nan data_t=0.0106s batch_t=0.0093s epoch_t=00:00.08 lr=0.000155 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:18 | INFO | [Round 0] Epoch 60/80 time=00:00.08 avg=00:00.09 ETA=00:01.79 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:18 | INFO | [Round 0] epoch=61/80 loss=1.5252 acc=58.80 val_acc=nan data_t=0.0104s batch_t=0.0113s epoch_t=00:00.09 lr=0.000142 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:18 | INFO | [Round 0] Epoch 61/80 time=00:00.09 avg=00:00.09 ETA=00:01.70 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:18 | INFO | [Round 0] epoch=62/80 loss=1.5466 acc=54.40 val_acc=nan data_t=0.0094s batch_t=0.0089s epoch_t=00:00.07 lr=0.000129 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:18 | INFO | [Round 0] Epoch 62/80 time=00:00.07 avg=00:00.09 ETA=00:01.61 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:18 | INFO | [Round 0] epoch=63/80 loss=1.6247 acc=52.40 val_acc=nan data_t=0.0079s batch_t=0.0155s epoch_t=00:00.09 lr=0.000116 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:18 | INFO | [Round 0] Epoch 63/80 time=00:00.09 avg=00:00.09 ETA=00:01.52 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:19 | INFO | [Round 0] epoch=64/80 loss=1.6117 acc=54.80 val_acc=nan data_t=0.0066s batch_t=0.0131s epoch_t=00:00.08 lr=0.000105 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:19 | INFO | [Round 0] Epoch 64/80 time=00:00.08 avg=00:00.09 ETA=00:01.43 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:19 | INFO | [Round 0] epoch=65/80 loss=1.5658 acc=55.80 val_acc=nan data_t=0.0066s batch_t=0.0161s epoch_t=00:00.09 lr=0.000093 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:19 | INFO | [Round 0] Epoch 65/80 time=00:00.09 avg=00:00.09 ETA=00:01.34 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:19 | INFO | [Round 0] epoch=66/80 loss=1.5924 acc=52.60 val_acc=nan data_t=0.0088s batch_t=0.0126s epoch_t=00:00.09 lr=0.000083 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:19 | INFO | [Round 0] Epoch 66/80 time=00:00.09 avg=00:00.09 ETA=00:01.25 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:19 | INFO | [Round 0] epoch=67/80 loss=1.5451 acc=58.00 val_acc=nan data_t=0.0064s batch_t=0.0096s epoch_t=00:00.06 lr=0.000073 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:19 | INFO | [Round 0] Epoch 67/80 time=00:00.06 avg=00:00.09 ETA=00:01.15 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:19 | INFO | [Round 0] epoch=68/80 loss=1.6032 acc=55.00 val_acc=nan data_t=0.0058s batch_t=0.0094s epoch_t=00:00.06 lr=0.000064 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:19 | INFO | [Round 0] Epoch 68/80 time=00:00.06 avg=00:00.09 ETA=00:01.06 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:19 | INFO | [Round 0] epoch=69/80 loss=1.6260 acc=50.40 val_acc=nan data_t=0.0076s batch_t=0.0128s epoch_t=00:00.08 lr=0.000055 | GPU MB alloc/reserved=52.3/394.0
2026-04-08 06:46:19 | INFO | [Round 0] Epoch 69/80 time=00:00.08 avg=00:00.09 ETA=00:00.97 | GPU MB alloc/reserved=52.3/394.0
