2026-04-11 17:36:46 | INFO | Starting method=badge seed=3 device=cuda run_dir=/data1/doyoung/ADV-AL/experiments/set_ADV_main_resnet18_cifar100/cifar100_resnet18_badge_b100_r20/seed_3 | GPU MB alloc/reserved=0.0/0.0
2026-04-11 17:36:57 | INFO | [Round 0] Epoch 22/80 time=00:00.42 avg=00:00.46 ETA=00:26.96 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:58 | INFO | [Round 0] epoch=23/80 loss=0.8412 acc=81.20 val_acc=nan data_t=0.0096s batch_t=0.0703s epoch_t=00:00.32 lr=0.000811 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:58 | INFO | [Round 0] Epoch 23/80 time=00:00.32 avg=00:00.46 ETA=00:26.14 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:58 | INFO | [Round 0] epoch=24/80 loss=0.7902 acc=80.20 val_acc=nan data_t=0.0069s batch_t=0.0676s epoch_t=00:00.30 lr=0.000796 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:58 | INFO | [Round 0] Epoch 24/80 time=00:00.30 avg=00:00.45 ETA=00:25.30 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:59 | INFO | [Round 0] epoch=25/80 loss=0.6338 acc=88.60 val_acc=nan data_t=0.0076s batch_t=0.0901s epoch_t=00:00.39 lr=0.000780 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:59 | INFO | [Round 0] Epoch 25/80 time=00:00.39 avg=00:00.45 ETA=00:24.72 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:59 | INFO | [Round 0] epoch=26/80 loss=0.6151 acc=86.80 val_acc=nan data_t=0.0077s batch_t=0.1019s epoch_t=00:00.44 lr=0.000764 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:59 | INFO | [Round 0] Epoch 26/80 time=00:00.44 avg=00:00.45 ETA=00:24.25 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:59 | INFO | [Round 0] epoch=27/80 loss=0.5139 acc=91.80 val_acc=nan data_t=0.0091s batch_t=0.1044s epoch_t=00:00.45 lr=0.000747 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:36:59 | INFO | [Round 0] Epoch 27/80 time=00:00.45 avg=00:00.45 ETA=00:23.81 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:00 | INFO | [Round 0] epoch=28/80 loss=0.4980 acc=91.20 val_acc=nan data_t=0.0067s batch_t=0.1035s epoch_t=00:00.44 lr=0.000730 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:00 | INFO | [Round 0] Epoch 28/80 time=00:00.44 avg=00:00.45 ETA=00:23.34 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:00 | INFO | [Round 0] epoch=29/80 loss=0.4004 acc=92.40 val_acc=nan data_t=0.0100s batch_t=0.0969s epoch_t=00:00.43 lr=0.000712 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:00 | INFO | [Round 0] Epoch 29/80 time=00:00.43 avg=00:00.45 ETA=00:22.86 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:01 | INFO | [Round 0] epoch=30/80 loss=0.4052 acc=92.00 val_acc=nan data_t=0.0096s batch_t=0.0900s epoch_t=00:00.40 lr=0.000694 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:01 | INFO | [Round 0] Epoch 30/80 time=00:00.40 avg=00:00.45 ETA=00:22.33 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:01 | INFO | [Round 0] epoch=31/80 loss=0.3058 acc=95.80 val_acc=nan data_t=0.0079s batch_t=0.1012s epoch_t=00:00.44 lr=0.000676 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:01 | INFO | [Round 0] Epoch 31/80 time=00:00.44 avg=00:00.45 ETA=00:21.87 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:02 | INFO | [Round 0] epoch=32/80 loss=0.2530 acc=97.20 val_acc=nan data_t=0.0086s batch_t=0.1037s epoch_t=00:00.45 lr=0.000658 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:02 | INFO | [Round 0] Epoch 32/80 time=00:00.45 avg=00:00.45 ETA=00:21.42 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:02 | INFO | [Round 0] epoch=33/80 loss=0.2291 acc=97.40 val_acc=nan data_t=0.0073s batch_t=0.1025s epoch_t=00:00.44 lr=0.000639 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:02 | INFO | [Round 0] Epoch 33/80 time=00:00.44 avg=00:00.45 ETA=00:20.97 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:02 | INFO | [Round 0] epoch=34/80 loss=0.1704 acc=98.20 val_acc=nan data_t=0.0077s batch_t=0.0986s epoch_t=00:00.43 lr=0.000621 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:02 | INFO | [Round 0] Epoch 34/80 time=00:00.43 avg=00:00.45 ETA=00:20.49 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:03 | INFO | [Round 0] epoch=35/80 loss=0.2434 acc=96.40 val_acc=nan data_t=0.0099s batch_t=0.1031s epoch_t=00:00.45 lr=0.000602 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:03 | INFO | [Round 0] Epoch 35/80 time=00:00.45 avg=00:00.45 ETA=00:20.06 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:03 | INFO | [Round 0] epoch=36/80 loss=0.1780 acc=97.40 val_acc=nan data_t=0.0059s batch_t=0.1025s epoch_t=00:00.43 lr=0.000582 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:03 | INFO | [Round 0] Epoch 36/80 time=00:00.43 avg=00:00.45 ETA=00:19.60 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:04 | INFO | [Round 0] epoch=37/80 loss=0.1611 acc=98.40 val_acc=nan data_t=0.0092s batch_t=0.1020s epoch_t=00:00.45 lr=0.000563 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:04 | INFO | [Round 0] Epoch 37/80 time=00:00.45 avg=00:00.45 ETA=00:19.15 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:04 | INFO | [Round 0] epoch=38/80 loss=0.1564 acc=97.80 val_acc=nan data_t=0.0063s batch_t=0.0984s epoch_t=00:00.42 lr=0.000544 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:04 | INFO | [Round 0] Epoch 38/80 time=00:00.42 avg=00:00.44 ETA=00:18.68 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:05 | INFO | [Round 0] epoch=39/80 loss=0.1466 acc=98.20 val_acc=nan data_t=0.0130s batch_t=0.0999s epoch_t=00:00.45 lr=0.000524 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:05 | INFO | [Round 0] Epoch 39/80 time=00:00.45 avg=00:00.44 ETA=00:18.24 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:05 | INFO | [Round 0] epoch=40/80 loss=0.1131 acc=99.20 val_acc=nan data_t=0.0100s batch_t=0.1030s epoch_t=00:00.45 lr=0.000505 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:05 | INFO | [Round 0] Epoch 40/80 time=00:00.45 avg=00:00.45 ETA=00:17.80 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:06 | INFO | [Round 0] epoch=41/80 loss=0.1295 acc=97.80 val_acc=nan data_t=0.0096s batch_t=0.1019s epoch_t=00:00.45 lr=0.000486 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:06 | INFO | [Round 0] Epoch 41/80 time=00:00.45 avg=00:00.45 ETA=00:17.36 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:06 | INFO | [Round 0] epoch=42/80 loss=0.1065 acc=99.20 val_acc=nan data_t=0.0122s batch_t=0.1025s epoch_t=00:00.46 lr=0.000466 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:06 | INFO | [Round 0] Epoch 42/80 time=00:00.46 avg=00:00.45 ETA=00:16.93 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:06 | INFO | [Round 0] epoch=43/80 loss=0.0873 acc=99.00 val_acc=nan data_t=0.0107s batch_t=0.0991s epoch_t=00:00.44 lr=0.000447 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:06 | INFO | [Round 0] Epoch 43/80 time=00:00.44 avg=00:00.45 ETA=00:16.48 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:07 | INFO | [Round 0] epoch=44/80 loss=0.0988 acc=98.80 val_acc=nan data_t=0.0083s batch_t=0.0761s epoch_t=00:00.34 lr=0.000428 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:07 | INFO | [Round 0] Epoch 44/80 time=00:00.34 avg=00:00.44 ETA=00:15.94 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:07 | INFO | [Round 0] epoch=45/80 loss=0.0824 acc=99.40 val_acc=nan data_t=0.0084s batch_t=0.0636s epoch_t=00:00.29 lr=0.000408 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:07 | INFO | [Round 0] Epoch 45/80 time=00:00.29 avg=00:00.44 ETA=00:15.38 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:07 | INFO | [Round 0] epoch=46/80 loss=0.0718 acc=99.80 val_acc=nan data_t=0.0086s batch_t=0.0643s epoch_t=00:00.29 lr=0.000389 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:07 | INFO | [Round 0] Epoch 46/80 time=00:00.29 avg=00:00.44 ETA=00:14.83 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:08 | INFO | [Round 0] epoch=47/80 loss=0.0647 acc=99.80 val_acc=nan data_t=0.0103s batch_t=0.0580s epoch_t=00:00.27 lr=0.000371 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:08 | INFO | [Round 0] Epoch 47/80 time=00:00.27 avg=00:00.43 ETA=00:14.28 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:08 | INFO | [Round 0] epoch=48/80 loss=0.0592 acc=100.00 val_acc=nan data_t=0.0080s batch_t=0.0639s epoch_t=00:00.29 lr=0.000352 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:08 | INFO | [Round 0] Epoch 48/80 time=00:00.29 avg=00:00.43 ETA=00:13.75 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:08 | INFO | [Round 0] epoch=49/80 loss=0.0576 acc=100.00 val_acc=nan data_t=0.0062s batch_t=0.0648s epoch_t=00:00.28 lr=0.000334 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:08 | INFO | [Round 0] Epoch 49/80 time=00:00.28 avg=00:00.43 ETA=00:13.23 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:09 | INFO | [Round 0] epoch=50/80 loss=0.0393 acc=100.00 val_acc=nan data_t=0.0125s batch_t=0.0617s epoch_t=00:00.30 lr=0.000316 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:09 | INFO | [Round 0] Epoch 50/80 time=00:00.30 avg=00:00.42 ETA=00:12.72 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:09 | INFO | [Round 0] epoch=51/80 loss=0.0448 acc=99.80 val_acc=nan data_t=0.0139s batch_t=0.0602s epoch_t=00:00.30 lr=0.000298 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:09 | INFO | [Round 0] Epoch 51/80 time=00:00.30 avg=00:00.42 ETA=00:12.23 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:09 | INFO | [Round 0] epoch=52/80 loss=0.0453 acc=99.80 val_acc=nan data_t=0.0089s batch_t=0.0627s epoch_t=00:00.29 lr=0.000280 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:09 | INFO | [Round 0] Epoch 52/80 time=00:00.29 avg=00:00.42 ETA=00:11.73 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:09 | INFO | [Round 0] epoch=53/80 loss=0.0384 acc=100.00 val_acc=nan data_t=0.0063s batch_t=0.0642s epoch_t=00:00.28 lr=0.000263 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:09 | INFO | [Round 0] Epoch 53/80 time=00:00.28 avg=00:00.42 ETA=00:11.24 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:10 | INFO | [Round 0] epoch=54/80 loss=0.0389 acc=99.80 val_acc=nan data_t=0.0094s batch_t=0.0640s epoch_t=00:00.29 lr=0.000246 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:10 | INFO | [Round 0] Epoch 54/80 time=00:00.29 avg=00:00.41 ETA=00:10.77 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:10 | INFO | [Round 0] epoch=55/80 loss=0.0358 acc=99.80 val_acc=nan data_t=0.0122s batch_t=0.0581s epoch_t=00:00.28 lr=0.000230 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:10 | INFO | [Round 0] Epoch 55/80 time=00:00.28 avg=00:00.41 ETA=00:10.29 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:10 | INFO | [Round 0] epoch=56/80 loss=0.0388 acc=99.80 val_acc=nan data_t=0.0154s batch_t=0.0644s epoch_t=00:00.32 lr=0.000214 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:10 | INFO | [Round 0] Epoch 56/80 time=00:00.32 avg=00:00.41 ETA=00:09.84 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:11 | INFO | [Round 0] epoch=57/80 loss=0.0318 acc=100.00 val_acc=nan data_t=0.0127s batch_t=0.0617s epoch_t=00:00.30 lr=0.000199 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:11 | INFO | [Round 0] Epoch 57/80 time=00:00.30 avg=00:00.41 ETA=00:09.39 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:11 | INFO | [Round 0] epoch=58/80 loss=0.0340 acc=99.80 val_acc=nan data_t=0.0124s batch_t=0.0609s epoch_t=00:00.29 lr=0.000184 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:11 | INFO | [Round 0] Epoch 58/80 time=00:00.29 avg=00:00.41 ETA=00:08.94 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:11 | INFO | [Round 0] epoch=59/80 loss=0.0284 acc=100.00 val_acc=nan data_t=0.0099s batch_t=0.0316s epoch_t=00:00.17 lr=0.000169 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:11 | INFO | [Round 0] Epoch 59/80 time=00:00.17 avg=00:00.40 ETA=00:08.44 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:11 | INFO | [Round 0] epoch=60/80 loss=0.0277 acc=99.80 val_acc=nan data_t=0.0059s batch_t=0.0502s epoch_t=00:00.22 lr=0.000155 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:11 | INFO | [Round 0] Epoch 60/80 time=00:00.22 avg=00:00.40 ETA=00:07.98 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:12 | INFO | [Round 0] epoch=61/80 loss=0.0278 acc=100.00 val_acc=nan data_t=0.0090s batch_t=0.0576s epoch_t=00:00.27 lr=0.000142 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:12 | INFO | [Round 0] Epoch 61/80 time=00:00.27 avg=00:00.40 ETA=00:07.54 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:12 | INFO | [Round 0] epoch=62/80 loss=0.0275 acc=100.00 val_acc=nan data_t=0.0092s batch_t=0.0685s epoch_t=00:00.31 lr=0.000129 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:12 | INFO | [Round 0] Epoch 62/80 time=00:00.31 avg=00:00.40 ETA=00:07.12 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:12 | INFO | [Round 0] epoch=63/80 loss=0.0283 acc=100.00 val_acc=nan data_t=0.0093s batch_t=0.0708s epoch_t=00:00.32 lr=0.000116 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:12 | INFO | [Round 0] Epoch 63/80 time=00:00.32 avg=00:00.39 ETA=00:06.71 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:13 | INFO | [Round 0] epoch=64/80 loss=0.0224 acc=100.00 val_acc=nan data_t=0.0099s batch_t=0.0708s epoch_t=00:00.32 lr=0.000105 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:13 | INFO | [Round 0] Epoch 64/80 time=00:00.32 avg=00:00.39 ETA=00:06.29 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:13 | INFO | [Round 0] epoch=65/80 loss=0.0218 acc=100.00 val_acc=nan data_t=0.0071s batch_t=0.0840s epoch_t=00:00.36 lr=0.000093 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:13 | INFO | [Round 0] Epoch 65/80 time=00:00.36 avg=00:00.39 ETA=00:05.89 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:13 | INFO | [Round 0] epoch=66/80 loss=0.0198 acc=100.00 val_acc=nan data_t=0.0094s batch_t=0.0641s epoch_t=00:00.29 lr=0.000083 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:13 | INFO | [Round 0] Epoch 66/80 time=00:00.29 avg=00:00.39 ETA=00:05.48 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:14 | INFO | [Round 0] epoch=67/80 loss=0.0274 acc=99.80 val_acc=nan data_t=0.0090s batch_t=0.0756s epoch_t=00:00.34 lr=0.000073 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:14 | INFO | [Round 0] Epoch 67/80 time=00:00.34 avg=00:00.39 ETA=00:05.08 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:14 | INFO | [Round 0] epoch=68/80 loss=0.0211 acc=100.00 val_acc=nan data_t=0.0119s batch_t=0.0741s epoch_t=00:00.34 lr=0.000064 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:14 | INFO | [Round 0] Epoch 68/80 time=00:00.34 avg=00:00.39 ETA=00:04.68 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:14 | INFO | [Round 0] epoch=69/80 loss=0.0218 acc=100.00 val_acc=nan data_t=0.0093s batch_t=0.0954s epoch_t=00:00.42 lr=0.000055 | GPU MB alloc/reserved=190.8/996.0
2026-04-11 17:37:14 | INFO | [Round 0] Epoch 69/80 time=00:00.42 avg=00:00.39 ETA=00:04.29 | GPU MB alloc/reserved=190.8/996.0
