2026-04-11 15:48:48 | INFO | Starting method=badge seed=1 device=cuda run_dir=/data1/doyoung/ADV-AL/experiments/set_ADV_main_resnet18_cifar10/cifar10_resnet18_badge_b100_r20/seed_1 | GPU MB alloc/reserved=0.0/0.0
2026-04-11 15:48:55 | INFO | [Round 0] epoch=21/80 loss=0.7699 acc=71.60 val_acc=nan data_t=0.0112s batch_t=0.0662s epoch_t=00:00.31 lr=0.000841 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:48:55 | INFO | [Round 0] Epoch 21/80 time=00:00.31 avg=00:00.31 ETA=00:18.39 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:48:56 | INFO | [Round 0] epoch=22/80 loss=0.7245 acc=71.60 val_acc=nan data_t=0.0060s batch_t=0.0679s epoch_t=00:00.30 lr=0.000826 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:48:56 | INFO | [Round 0] Epoch 22/80 time=00:00.30 avg=00:00.31 ETA=00:18.03 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:48:56 | INFO | [Round 0] epoch=23/80 loss=0.6494 acc=76.20 val_acc=nan data_t=0.0148s batch_t=0.0672s epoch_t=00:00.33 lr=0.000811 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:48:56 | INFO | [Round 0] Epoch 23/80 time=00:00.33 avg=00:00.31 ETA=00:17.77 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:48:56 | INFO | [Round 0] epoch=24/80 loss=0.6206 acc=76.80 val_acc=nan data_t=0.0069s batch_t=0.0859s epoch_t=00:00.37 lr=0.000796 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:48:56 | INFO | [Round 0] Epoch 24/80 time=00:00.37 avg=00:00.31 ETA=00:17.59 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:48:57 | INFO | [Round 0] epoch=25/80 loss=0.5957 acc=80.00 val_acc=nan data_t=0.0101s batch_t=0.0782s epoch_t=00:00.35 lr=0.000780 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:48:57 | INFO | [Round 0] Epoch 25/80 time=00:00.35 avg=00:00.32 ETA=00:17.37 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:48:57 | INFO | [Round 0] epoch=26/80 loss=0.5643 acc=78.40 val_acc=nan data_t=0.0139s batch_t=0.0715s epoch_t=00:00.34 lr=0.000764 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:48:57 | INFO | [Round 0] Epoch 26/80 time=00:00.34 avg=00:00.32 ETA=00:17.10 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:48:57 | INFO | [Round 0] epoch=27/80 loss=0.5321 acc=80.40 val_acc=nan data_t=0.0131s batch_t=0.0754s epoch_t=00:00.35 lr=0.000747 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:48:57 | INFO | [Round 0] Epoch 27/80 time=00:00.35 avg=00:00.32 ETA=00:16.86 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:48:58 | INFO | [Round 0] epoch=28/80 loss=0.5463 acc=82.60 val_acc=nan data_t=0.0144s batch_t=0.0876s epoch_t=00:00.41 lr=0.000730 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:48:58 | INFO | [Round 0] Epoch 28/80 time=00:00.41 avg=00:00.32 ETA=00:16.71 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:48:58 | INFO | [Round 0] epoch=29/80 loss=0.5167 acc=82.00 val_acc=nan data_t=0.0111s batch_t=0.0783s epoch_t=00:00.36 lr=0.000712 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:48:58 | INFO | [Round 0] Epoch 29/80 time=00:00.36 avg=00:00.32 ETA=00:16.45 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:48:59 | INFO | [Round 0] epoch=30/80 loss=0.4938 acc=81.00 val_acc=nan data_t=0.0131s batch_t=0.0830s epoch_t=00:00.38 lr=0.000694 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:48:59 | INFO | [Round 0] Epoch 30/80 time=00:00.38 avg=00:00.32 ETA=00:16.24 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:48:59 | INFO | [Round 0] epoch=31/80 loss=0.3465 acc=89.20 val_acc=nan data_t=0.0136s batch_t=0.0824s epoch_t=00:00.38 lr=0.000676 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:48:59 | INFO | [Round 0] Epoch 31/80 time=00:00.38 avg=00:00.33 ETA=00:16.00 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:48:59 | INFO | [Round 0] epoch=32/80 loss=0.3358 acc=87.80 val_acc=nan data_t=0.0121s batch_t=0.0786s epoch_t=00:00.36 lr=0.000658 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:48:59 | INFO | [Round 0] Epoch 32/80 time=00:00.36 avg=00:00.33 ETA=00:15.73 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:00 | INFO | [Round 0] epoch=33/80 loss=0.2357 acc=92.00 val_acc=nan data_t=0.0084s batch_t=0.0680s epoch_t=00:00.31 lr=0.000639 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:00 | INFO | [Round 0] Epoch 33/80 time=00:00.31 avg=00:00.33 ETA=00:15.37 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:00 | INFO | [Round 0] epoch=34/80 loss=0.2352 acc=91.20 val_acc=nan data_t=0.0067s batch_t=0.0863s epoch_t=00:00.37 lr=0.000621 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:00 | INFO | [Round 0] Epoch 34/80 time=00:00.37 avg=00:00.33 ETA=00:15.11 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:00 | INFO | [Round 0] epoch=35/80 loss=0.2306 acc=92.60 val_acc=nan data_t=0.0105s batch_t=0.0915s epoch_t=00:00.41 lr=0.000602 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:00 | INFO | [Round 0] Epoch 35/80 time=00:00.41 avg=00:00.33 ETA=00:14.88 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:01 | INFO | [Round 0] epoch=36/80 loss=0.2435 acc=92.80 val_acc=nan data_t=0.0095s batch_t=0.0748s epoch_t=00:00.34 lr=0.000582 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:01 | INFO | [Round 0] Epoch 36/80 time=00:00.34 avg=00:00.33 ETA=00:14.56 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:01 | INFO | [Round 0] epoch=37/80 loss=0.2074 acc=94.00 val_acc=nan data_t=0.0096s batch_t=0.0849s epoch_t=00:00.38 lr=0.000563 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:01 | INFO | [Round 0] Epoch 37/80 time=00:00.38 avg=00:00.33 ETA=00:14.28 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:02 | INFO | [Round 0] epoch=38/80 loss=0.2071 acc=93.20 val_acc=nan data_t=0.0128s batch_t=0.1051s epoch_t=00:00.47 lr=0.000544 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:02 | INFO | [Round 0] Epoch 38/80 time=00:00.47 avg=00:00.34 ETA=00:14.11 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:02 | INFO | [Round 0] epoch=39/80 loss=0.1884 acc=95.40 val_acc=nan data_t=0.0165s batch_t=0.0957s epoch_t=00:00.45 lr=0.000524 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:02 | INFO | [Round 0] Epoch 39/80 time=00:00.45 avg=00:00.34 ETA=00:13.89 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:02 | INFO | [Round 0] epoch=40/80 loss=0.1916 acc=93.80 val_acc=nan data_t=0.0091s batch_t=0.1015s epoch_t=00:00.44 lr=0.000505 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:02 | INFO | [Round 0] Epoch 40/80 time=00:00.44 avg=00:00.34 ETA=00:13.65 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:03 | INFO | [Round 0] epoch=41/80 loss=0.1643 acc=95.60 val_acc=nan data_t=0.0102s batch_t=0.0969s epoch_t=00:00.43 lr=0.000486 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:03 | INFO | [Round 0] Epoch 41/80 time=00:00.43 avg=00:00.34 ETA=00:13.40 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:03 | INFO | [Round 0] epoch=42/80 loss=0.1447 acc=95.60 val_acc=nan data_t=0.0129s batch_t=0.0878s epoch_t=00:00.40 lr=0.000466 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:03 | INFO | [Round 0] Epoch 42/80 time=00:00.40 avg=00:00.34 ETA=00:13.11 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:04 | INFO | [Round 0] epoch=43/80 loss=0.1484 acc=95.00 val_acc=nan data_t=0.0098s batch_t=0.0962s epoch_t=00:00.42 lr=0.000447 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:04 | INFO | [Round 0] Epoch 43/80 time=00:00.42 avg=00:00.35 ETA=00:12.83 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:04 | INFO | [Round 0] epoch=44/80 loss=0.0967 acc=98.00 val_acc=nan data_t=0.0063s batch_t=0.0992s epoch_t=00:00.42 lr=0.000428 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:04 | INFO | [Round 0] Epoch 44/80 time=00:00.42 avg=00:00.35 ETA=00:12.55 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:05 | INFO | [Round 0] epoch=45/80 loss=0.1054 acc=97.20 val_acc=nan data_t=0.0060s batch_t=0.1002s epoch_t=00:00.43 lr=0.000408 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:05 | INFO | [Round 0] Epoch 45/80 time=00:00.43 avg=00:00.35 ETA=00:12.26 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:05 | INFO | [Round 0] epoch=46/80 loss=0.0759 acc=98.40 val_acc=nan data_t=0.0063s batch_t=0.0964s epoch_t=00:00.41 lr=0.000389 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:05 | INFO | [Round 0] Epoch 46/80 time=00:00.41 avg=00:00.35 ETA=00:11.95 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:05 | INFO | [Round 0] epoch=47/80 loss=0.0694 acc=98.00 val_acc=nan data_t=0.0097s batch_t=0.0953s epoch_t=00:00.42 lr=0.000371 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:05 | INFO | [Round 0] Epoch 47/80 time=00:00.42 avg=00:00.35 ETA=00:11.65 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:06 | INFO | [Round 0] epoch=48/80 loss=0.0649 acc=98.60 val_acc=nan data_t=0.0140s batch_t=0.0940s epoch_t=00:00.43 lr=0.000352 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:06 | INFO | [Round 0] Epoch 48/80 time=00:00.43 avg=00:00.35 ETA=00:11.35 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:06 | INFO | [Round 0] epoch=49/80 loss=0.0694 acc=98.60 val_acc=nan data_t=0.0102s batch_t=0.0971s epoch_t=00:00.43 lr=0.000334 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:06 | INFO | [Round 0] Epoch 49/80 time=00:00.43 avg=00:00.36 ETA=00:11.04 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:07 | INFO | [Round 0] epoch=50/80 loss=0.0695 acc=98.40 val_acc=nan data_t=0.0097s batch_t=0.1002s epoch_t=00:00.44 lr=0.000316 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:07 | INFO | [Round 0] Epoch 50/80 time=00:00.44 avg=00:00.36 ETA=00:10.73 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:07 | INFO | [Round 0] epoch=51/80 loss=0.0388 acc=99.60 val_acc=nan data_t=0.0129s batch_t=0.0966s epoch_t=00:00.44 lr=0.000298 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:07 | INFO | [Round 0] Epoch 51/80 time=00:00.44 avg=00:00.36 ETA=00:10.42 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:08 | INFO | [Round 0] epoch=52/80 loss=0.0434 acc=99.40 val_acc=nan data_t=0.0065s batch_t=0.0984s epoch_t=00:00.42 lr=0.000280 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:08 | INFO | [Round 0] Epoch 52/80 time=00:00.42 avg=00:00.36 ETA=00:10.10 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:08 | INFO | [Round 0] epoch=53/80 loss=0.0391 acc=99.80 val_acc=nan data_t=0.0141s batch_t=0.0962s epoch_t=00:00.44 lr=0.000263 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:08 | INFO | [Round 0] Epoch 53/80 time=00:00.44 avg=00:00.36 ETA=00:09.78 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:08 | INFO | [Round 0] epoch=54/80 loss=0.0315 acc=99.40 val_acc=nan data_t=0.0122s batch_t=0.0970s epoch_t=00:00.44 lr=0.000246 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:08 | INFO | [Round 0] Epoch 54/80 time=00:00.44 avg=00:00.36 ETA=00:09.45 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:09 | INFO | [Round 0] epoch=55/80 loss=0.0328 acc=99.20 val_acc=nan data_t=0.0114s batch_t=0.0796s epoch_t=00:00.36 lr=0.000230 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:09 | INFO | [Round 0] Epoch 55/80 time=00:00.36 avg=00:00.36 ETA=00:09.09 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:09 | INFO | [Round 0] epoch=56/80 loss=0.0254 acc=100.00 val_acc=nan data_t=0.0151s batch_t=0.0574s epoch_t=00:00.29 lr=0.000214 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:09 | INFO | [Round 0] Epoch 56/80 time=00:00.29 avg=00:00.36 ETA=00:08.69 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:09 | INFO | [Round 0] epoch=57/80 loss=0.0218 acc=99.60 val_acc=nan data_t=0.0127s batch_t=0.0576s epoch_t=00:00.28 lr=0.000199 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:09 | INFO | [Round 0] Epoch 57/80 time=00:00.28 avg=00:00.36 ETA=00:08.30 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:10 | INFO | [Round 0] epoch=58/80 loss=0.0182 acc=100.00 val_acc=nan data_t=0.0086s batch_t=0.0576s epoch_t=00:00.26 lr=0.000184 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:10 | INFO | [Round 0] Epoch 58/80 time=00:00.26 avg=00:00.36 ETA=00:07.90 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:10 | INFO | [Round 0] epoch=59/80 loss=0.0188 acc=99.60 val_acc=nan data_t=0.0069s batch_t=0.0929s epoch_t=00:00.40 lr=0.000169 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:10 | INFO | [Round 0] Epoch 59/80 time=00:00.40 avg=00:00.36 ETA=00:07.56 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:10 | INFO | [Round 0] epoch=60/80 loss=0.0213 acc=99.80 val_acc=nan data_t=0.0105s batch_t=0.0492s epoch_t=00:00.24 lr=0.000155 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:10 | INFO | [Round 0] Epoch 60/80 time=00:00.24 avg=00:00.36 ETA=00:07.16 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:11 | INFO | [Round 0] epoch=61/80 loss=0.0193 acc=99.60 val_acc=nan data_t=0.0064s batch_t=0.0569s epoch_t=00:00.25 lr=0.000142 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:11 | INFO | [Round 0] Epoch 61/80 time=00:00.25 avg=00:00.36 ETA=00:06.77 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:11 | INFO | [Round 0] epoch=62/80 loss=0.0125 acc=99.80 val_acc=nan data_t=0.0095s batch_t=0.0573s epoch_t=00:00.27 lr=0.000129 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:11 | INFO | [Round 0] Epoch 62/80 time=00:00.27 avg=00:00.35 ETA=00:06.38 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:11 | INFO | [Round 0] epoch=63/80 loss=0.0105 acc=100.00 val_acc=nan data_t=0.0124s batch_t=0.0737s epoch_t=00:00.34 lr=0.000116 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:11 | INFO | [Round 0] Epoch 63/80 time=00:00.34 avg=00:00.35 ETA=00:06.03 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:12 | INFO | [Round 0] epoch=64/80 loss=0.0101 acc=100.00 val_acc=nan data_t=0.0147s batch_t=0.0782s epoch_t=00:00.37 lr=0.000105 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:12 | INFO | [Round 0] Epoch 64/80 time=00:00.37 avg=00:00.35 ETA=00:05.68 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:12 | INFO | [Round 0] epoch=65/80 loss=0.0092 acc=100.00 val_acc=nan data_t=0.0064s batch_t=0.0852s epoch_t=00:00.37 lr=0.000093 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:12 | INFO | [Round 0] Epoch 65/80 time=00:00.37 avg=00:00.35 ETA=00:05.32 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:12 | INFO | [Round 0] epoch=66/80 loss=0.0121 acc=100.00 val_acc=nan data_t=0.0106s batch_t=0.0895s epoch_t=00:00.40 lr=0.000083 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:12 | INFO | [Round 0] Epoch 66/80 time=00:00.40 avg=00:00.36 ETA=00:04.98 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:13 | INFO | [Round 0] epoch=67/80 loss=0.0108 acc=99.80 val_acc=nan data_t=0.0064s batch_t=0.0846s epoch_t=00:00.36 lr=0.000073 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:13 | INFO | [Round 0] Epoch 67/80 time=00:00.36 avg=00:00.36 ETA=00:04.63 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:13 | INFO | [Round 0] epoch=68/80 loss=0.0111 acc=100.00 val_acc=nan data_t=0.0069s batch_t=0.0836s epoch_t=00:00.36 lr=0.000064 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:13 | INFO | [Round 0] Epoch 68/80 time=00:00.36 avg=00:00.36 ETA=00:04.27 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:13 | INFO | [Round 0] epoch=69/80 loss=0.0077 acc=100.00 val_acc=nan data_t=0.0082s batch_t=0.0852s epoch_t=00:00.37 lr=0.000055 | GPU MB alloc/reserved=190.1/996.0
2026-04-11 15:49:13 | INFO | [Round 0] Epoch 69/80 time=00:00.37 avg=00:00.36 ETA=00:03.92 | GPU MB alloc/reserved=190.1/996.0
